,id,homeID,awayID,season,status,roundID,game_week,revised_game_week,homeGoals,awayGoals,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_offsides,team_b_offsides,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,refereeID,coach_a_ID,coach_b_ID,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over05,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_ft_under05,odds_ft_under15,odds_ft_under25,odds_ft_under35,odds_ft_under45,odds_btts_yes,odds_btts_no,odds_team_a_cs_yes,odds_team_a_cs_no,odds_team_b_cs_yes,odds_team_b_cs_no,odds_doublechance_1x,odds_doublechance_12,odds_doublechance_x2,odds_1st_half_result_1,odds_1st_half_result_x,odds_1st_half_result_2,odds_2nd_half_result_1,odds_2nd_half_result_x,odds_2nd_half_result_2,odds_dnb_1,odds_dnb_2,odds_corners_over_75,odds_corners_over_85,odds_corners_over_95,odds_corners_over_105,odds_corners_over_115,odds_corners_under_75,odds_corners_under_85,odds_corners_under_95,odds_corners_under_105,odds_corners_under_115,odds_corners_1,odds_corners_x,odds_corners_2,odds_team_to_score_first_1,odds_team_to_score_first_x,odds_team_to_score_first_2,odds_win_to_nil_1,odds_win_to_nil_2,odds_1st_half_over05,odds_1st_half_over15,odds_1st_half_over25,odds_1st_half_over35,odds_1st_half_under05,odds_1st_half_under15,odds_1st_half_under25,odds_1st_half_under35,odds_2nd_half_over05,odds_2nd_half_over15,odds_2nd_half_over25,odds_2nd_half_over35,odds_2nd_half_under05,odds_2nd_half_under15,odds_2nd_half_under25,odds_2nd_half_under35,odds_btts_1st_half_yes,odds_btts_1st_half_no,odds_btts_2nd_half_yes,odds_btts_2nd_half_no,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,btts_fhg_potential,btts_2hg_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o45_potential,o35_potential,o25_potential,o15_potential,o05_potential,o15HT_potential,o05HT_potential,o05_2H_potential,o15_2H_potential,corners_potential,offsides_potential,cards_potential,avg_potential,home_url,home_image,home_name,away_url,away_image,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u45_potential,u35_potential,u25_potential,u15_potential,u05_potential,corners_o85_potential,corners_o95_potential,corners_o105_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,match_url,competition_id,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,homeGoals_timings,awayGoals_timings
40,6937236,668366,10576,2023/2024,complete,101446,7,-1,['21'],"['34', '35', '55']",1,3,4,3,9,12,5,0,1,2,0,1,6,9,5,5,11,14,11,8,52,48,22362.0,27508,24916,Old Trafford (Manchester),,1,3,2.45,3.4,2.45,1.02,1.19,1.68,2.64,4.75,10.0,3.95,2.07,1.4,1.15,1.62,2.2,3.8,1.22,3.3,1.29,1.53,1.24,1.36,3.25,2.2,2.88,3.0,2.56,2.54,0,0,1.24,1.45,1.83,2.8,3.9,3.6,2.47,1.98,1.36,1.2,2.14,8.4,1.88,2.2,14.0,1.73,5.5,4.2,1.33,2.63,6.0,11.0,3.25,1.44,1.11,1.02,1.18,1.83,3.75,10.0,4.5,1.83,1.25,1.06,0,0,0,0,4,1,2,0,1,1,3,1700411400,10576,0,50,17,50,0,-1,1,1,0,8,3,1,8,4,0,1,1,2,1,3,1,32,38,56,59,1.34,1.78,3.12,1,0,1,0,0,0,1,1,0,0,0,3,0,0,1,30,36,-1,-1,-1,-1,-1,-1,17,34,50,84,100,34,67,84,84,8.67,5.0,3.0,2.84,/clubs/manchester-united-wfc-668366,teams/england-manchester-united-wfc.png,Manchester United Women,/clubs/manchester-city-women-10576,teams/england-manchester-city-women.png,Manchester City Women,1.89,2.67,1.67,2.0,2.0,1.67,84,67,50,17,0,50,17,17,1.89,1.84,3.73,/england/manchester-city-women-vs-manchester-united-wfc-h2h-stats#6937236,9890,18,True,True,True,True,False,False,True,['21'],"['34', '35', '55']"
41,6937237,10666,668370,2023/2024,complete,101446,7,-1,"['27', '80']","['31', '50', '90+2']",2,3,5,6,5,11,1,1,3,3,0,0,6,6,3,3,9,9,15,12,44,56,722.0,37962,30174,"Chigwell Construction Stadium (Dagenham, Essex)",,3,3,2.62,3.5,2.25,1.02,1.19,1.55,2.6,4.3,10.0,3.98,2.23,1.41,1.16,1.53,2.38,4.33,1.18,3.0,1.33,1.6,1.22,1.3,3.4,2.3,2.6,3.1,2.59,2.3,0,0,0.0,1.52,1.95,2.34,0.0,0.0,2.3,1.85,1.5,0.0,2.62,8.7,1.61,2.25,14.25,1.67,6.5,4.0,1.29,2.38,5.0,10.0,3.5,1.53,1.14,1.03,1.17,1.73,3.4,8.0,5.0,2.0,1.3,1.08,0,0,0,0,5,1,1,1,2,3,2,1700406000,668370,0,50,17,17,0,-1,1,1,1,5,5,0,6,5,1,1,2,2,2,4,1,32,24,63,66,1.22,1.17,2.39,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,37,23,-1,-1,-1,-1,-1,-1,17,17,33,100,100,17,50,100,67,8.0,2.0,1.67,2.67,/clubs/west-ham-united-women-fc-10666,teams/england-west-ham-united-women-fc.png,West Ham United Women,/clubs/aston-villa-lfc-668370,teams/england-aston-villa-lfc.png,Aston Villa Ladies,0.6,1.5,0.33,1.0,0.67,0.5,84,84,67,0,0,50,50,17,0.96,1.26,2.22,/england/west-ham-united-women-fc-vs-aston-villa-lfc-h2h-stats#6937237,9890,18,True,True,True,True,True,False,True,"['27', '80']","['31', '50', '90+2']"
42,6937238,10581,10666,2023/2024,complete,101446,8,-1,"['2', '18', '41']",[],3,0,3,8,3,11,3,0,0,1,0,0,7,4,5,4,12,8,10,7,59,41,48931.0,10560,37962,"Meadow Park (Borehamwood, Hertfordshire)","Broughinge Road, Borehamwood, Hertfordshire",0,1,1.1,8.0,17.0,1.02,1.08,1.3,1.77,2.62,17.0,7.0,3.09,1.96,1.44,2.25,1.57,1.5,2.4,11.0,1.01,1.01,1.04,7.0,1.36,3.4,13.0,1.22,4.33,13.0,0,0,0.0,0.0,1.62,2.04,2.55,0.0,0.0,2.17,1.7,1.43,1.06,15.0,11.3,1.13,21.0,6.0,1.75,26.0,1.17,1.8,3.5,7.0,4.5,1.91,1.29,1.08,1.1,1.5,2.5,5.0,7.0,2.5,1.5,1.17,0,0,0,0,3,3,0,0,0,0,3,1701007200,10581,0,34,0,17,0,-1,1,1,3,0,5,3,3,8,0,1,0,0,1,0,1,99,57,138,90,1.97,1.2,3.17,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,26,21,-1,-1,-1,-1,-1,-1,17,17,50,84,100,17,84,100,50,12.33,3.67,5.0,2.67,/clubs/arsenal-fc-women-10581,teams/england-arsenal-fc-women.png,Arsenal Women,/clubs/west-ham-united-women-fc-10666,teams/england-west-ham-united-women-fc.png,West Ham United Women,2.67,0.88,2.0,1.0,2.29,0.57,84,84,50,17,0,67,50,50,1.69,1.18,2.87,/england/arsenal-fc-women-vs-west-ham-united-women-fc-h2h-stats#6937238,9890,18,True,True,True,False,False,False,False,"['2', '18', '41']",[]
43,6937239,668370,10580,2023/2024,complete,101446,8,-1,['55'],"['54', '74']",1,2,3,4,5,9,2,1,0,3,0,0,9,5,3,2,12,7,6,9,62,38,46880.0,30174,24838,Villa Park (Birmingham),,0,3,1.4,4.4,5.5,1.01,1.13,1.44,2.28,3.42,11.0,5.0,2.51,1.57,1.25,1.67,2.1,2.5,1.48,7.0,1.07,1.09,1.14,2.49,1.91,2.6,5.5,1.67,3.02,5.0,0,0,0.0,1.46,1.9,2.3,3.2,0.0,2.47,1.9,1.53,1.29,1.41,9.0,3.58,1.33,20.0,3.25,2.75,12.0,1.25,2.2,4.5,9.0,3.75,1.62,1.17,1.04,1.14,1.67,3.25,7.0,5.5,2.1,1.33,1.1,0,0,0,0,3,0,0,1,2,3,0,1701016200,10580,0,50,17,34,0,-1,1,1,1,4,3,1,5,4,0,2,0,1,2,1,1,86,64,145,98,2.02,1.26,3.28,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,25,25,-1,-1,-1,-1,-1,-1,34,34,50,67,100,34,67,84,50,8.34,4.34,4.66,3.17,/clubs/aston-villa-lfc-668370,teams/england-aston-villa-lfc.png,Aston Villa Ladies,/clubs/everton-fc-women-10580,teams/england-everton-fc-women.png,Everton Women,0.56,1.11,0.0,1.33,0.86,0.71,67,67,50,34,0,67,50,17,1.3,0.93,2.23,/england/everton-fc-women-vs-aston-villa-lfc-h2h-stats#6937239,9890,18,True,True,True,False,False,False,True,['55'],"['54', '74']"
44,6937240,10579,668366,2023/2024,complete,101446,8,-1,[],"['50', '55']",0,2,2,2,9,11,4,6,2,0,0,0,5,9,2,9,7,18,9,4,28,72,61666.0,41064,27508,Ashton Gate Stadium (Bristol),,2,0,18.33,12.3,1.06,1.02,1.08,1.3,1.81,2.62,17.0,7.0,3.09,1.91,1.44,2.38,1.53,11.0,1.01,1.5,2.4,7.5,1.03,1.01,13.0,3.4,1.33,13.0,4.33,1.22,0,0,0.0,1.55,2.0,2.3,3.2,0.0,2.26,1.8,1.53,1.29,8.25,12.0,1.11,6.0,21.0,1.13,26.0,1.75,1.17,1.8,3.5,7.0,4.5,1.91,1.29,1.08,1.1,1.5,2.5,5.0,7.0,2.5,1.5,1.17,0,0,0,0,2,0,0,0,2,2,0,1701001800,668366,0,67,34,50,0,-1,1,1,0,4,2,5,4,7,1,0,1,0,1,1,1,46,72,78,139,1.13,2.29,3.42,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,22,29,-1,-1,-1,-1,-1,-1,33,50,84,100,100,34,67,100,84,8.0,3.66,3.66,3.84,/clubs/bristol-city-womens-fc-10579,teams/england-bristol-city-womens-fc.png,Bristol City Women,/clubs/manchester-united-wfc-668366,teams/england-manchester-united-wfc.png,Manchester United Women,0.0,1.56,0.0,2.33,0.57,1.71,67,50,17,0,0,84,67,67,0.7,2.17,2.87,/england/bristol-city-womens-fc-vs-manchester-united-wfc-h2h-stats#6937240,9890,18,True,True,False,False,False,False,False,[],"['50', '55']"
45,6937241,10578,668373,2023/2024,complete,101446,8,-1,"['2', '5', '40', '58', '88']","['26', '44']",5,2,7,7,3,10,5,2,0,3,0,0,8,7,4,3,12,10,10,11,59,41,65562.0,27503,11645,"Kingsmeadow (Kingston upon Thames, Surrey)",,0,3,1.1,8.0,17.0,1.02,1.08,1.3,1.77,2.62,17.0,7.0,3.09,1.96,1.44,2.38,1.53,1.5,2.4,11.0,1.01,1.01,1.03,7.5,1.33,3.5,13.0,1.22,4.33,13.0,0,0,0.0,1.4,1.95,2.21,0.0,0.0,2.6,1.85,1.56,0.0,1.13,12.0,7.6,1.13,31.0,6.0,1.75,26.0,1.17,1.8,3.5,7.0,4.5,1.91,1.29,1.08,1.1,1.5,2.5,5.0,7.0,2.5,1.5,1.17,0,0,0,0,7,3,2,2,0,2,5,1701007200,10578,0,88,42,75,0,-1,1,1,2,1,5,2,3,7,0,1,0,2,1,2,1,83,52,102,70,1.92,1.5,3.41,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,38,22,-1,-1,-1,-1,-1,-1,42,42,71,100,100,42,67,100,88,11.83,6.08,3.17,3.96,/clubs/chelsea-fc-women-10578,teams/england-chelsea-fc-women.png,Chelsea Women,/clubs/leicester-city-wfc-668373,teams/england-leicester-city-wfc.png,Leicester City WFC,2.7,1.0,3.0,1.33,2.71,1.14,59,59,29,0,0,88,71,71,2.47,1.1,3.57,/england/chelsea-fc-women-vs-leicester-city-wfc-h2h-stats#6937241,9890,18,True,True,True,True,True,True,True,"['2', '5', '40', '58', '88']","['26', '44']"
46,6937242,10577,10665,2023/2024,complete,101446,8,-1,"['27', '43', '63', '90+2']",[],4,0,4,4,7,11,1,1,1,1,0,0,10,4,6,3,16,7,7,6,50,50,64372.0,10987,37526,"Prenton Park (Birkenhead, Merseyside)",,1,1,1.67,3.75,4.25,1.02,1.22,1.63,2.79,4.4,12.8,3.65,2.15,1.36,1.17,1.62,2.2,2.63,1.43,4.75,1.15,1.18,1.2,1.87,2.6,2.25,3.6,2.38,2.65,3.25,0,0,0.0,0.0,1.73,2.18,0.0,0.0,0.0,2.0,1.61,0.0,1.64,8.0,2.77,1.67,12.0,2.38,3.3,7.5,1.33,2.63,6.0,11.0,3.25,1.44,1.11,1.02,1.2,1.83,3.75,10.0,4.33,1.83,1.25,1.06,0,0,0,0,4,2,0,2,0,2,2,1701007200,10577,0,50,17,33,0,-1,1,1,3,6,1,1,9,2,0,1,1,0,1,1,1,29,28,36,42,1.91,0.92,2.83,0,0,0,0,0,0,1,1,0,0,1,3,0,1,1,35,29,-1,-1,-1,-1,-1,-1,17,17,50,67,100,34,67,84,33,9.0,5.0,3.0,2.67,/clubs/liverpool-fc-women-10577,teams/england-liverpool-fc-women.png,Liverpool Women,/clubs/brighton-hove-albion-women-girls-fc-10665,teams/england-brighton-hove-albion-women-girls-fc.png,Brighton & Hove Albion Women,1.56,1.44,2.0,2.0,1.57,1.0,84,84,50,33,0,67,67,50,1.66,1.04,2.7,/england/liverpool-fc-women-vs-brighton-hove-albion-women-girls-fc-h2h-stats#6937242,9890,18,True,True,True,True,False,False,False,"['27', '43', '63', '90+2']",[]
47,6937243,10576,668367,2023/2024,complete,101446,8,-1,"['23', '32', '38', '48', '53', '59', '90+6']",[],7,0,7,6,5,11,1,5,2,1,0,0,11,5,4,1,15,6,4,12,57,43,39925.0,24916,42105,Joie Stadium (Manchester),,2,1,1.07,8.0,15.0,1.02,1.1,1.37,2.15,2.75,15.0,6.5,3.05,1.64,1.4,2.25,1.57,1.62,2.2,10.0,1.02,1.01,1.03,5.45,1.4,3.2,12.0,1.29,3.94,12.0,0,0,0.0,1.42,1.55,1.99,2.5,0.0,2.58,2.24,1.78,1.44,1.06,15.0,11.3,1.13,23.0,6.0,1.85,29.0,1.2,1.91,4.0,8.0,4.33,1.8,1.22,1.06,1.11,1.57,2.63,5.5,6.5,2.25,1.44,1.14,0,0,0,0,7,3,0,4,0,4,3,1701024300,10576,0,67,25,25,0,-1,1,1,5,3,1,2,8,3,2,0,0,1,2,1,1,63,40,99,74,2.17,1.02,3.19,0,0,0,0,0,0,1,1,0,0,4,0,0,0,1,17,16,-1,-1,-1,-1,-1,-1,29,42,54,84,100,42,84,84,38,15.83,2.67,3.08,3.21,/clubs/manchester-city-women-10576,teams/england-manchester-city-women.png,Manchester City Women,/clubs/tottenham-hotspur-wfc-668367,teams/england-tottenham-hotspur-wfc.png,Tottenham Hotspur Women,2.44,1.56,1.33,1.75,1.86,1.71,71,59,46,17,0,88,88,75,2.24,2.04,4.28,/england/manchester-city-women-vs-tottenham-hotspur-wfc-h2h-stats#6937243,9890,17,True,True,True,True,True,True,False,"['23', '32', '38', '48', '53', '59', '90+6']",[]
48,6937244,10581,10578,2023/2024,complete,101446,9,-1,"['8', '36', '38', '74']",['13'],4,1,5,5,2,7,5,1,5,1,0,0,6,7,4,4,10,11,16,12,48,52,11713.0,10560,27503,Emirates Stadium (London),,5,1,2.05,3.55,2.64,1.02,1.22,1.56,2.63,4.75,10.0,3.8,2.28,1.43,1.15,1.62,2.2,3.6,1.25,3.8,1.22,1.42,1.24,1.47,3.0,2.2,3.1,2.63,2.55,2.75,0,0,0.0,1.56,1.71,2.48,3.0,0.0,2.23,1.97,1.45,1.34,1.82,8.0,2.39,1.8,11.0,2.05,4.6,5.0,1.33,2.63,6.0,11.0,3.25,1.44,1.11,1.02,1.18,1.83,3.75,10.0,4.5,1.83,1.25,1.06,0,0,0,0,5,3,1,1,0,1,4,1702211400,10581,0,42,0,13,0,-1,1,1,3,1,2,1,4,3,0,0,5,1,0,6,1,90,66,129,133,1.71,1.67,3.38,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,19,15,-1,-1,-1,-1,-1,-1,17,17,71,88,100,29,88,88,59,16.17,4.42,3.17,3.09,/clubs/arsenal-fc-women-10581,teams/england-arsenal-fc-women.png,Arsenal Women,/clubs/chelsea-fc-women-10578,teams/england-chelsea-fc-women.png,Chelsea Women,2.67,2.38,2.25,2.33,2.38,2.75,84,84,29,13,0,88,71,54,1.76,1.96,3.72,/england/chelsea-fc-women-vs-arsenal-fc-women-h2h-stats#6937244,9890,18,True,True,True,True,True,False,True,"['8', '36', '38', '74']",['13']
49,6937245,10665,668373,2023/2024,complete,101446,9,-1,"['82', '88']","['45', '46']",2,2,4,6,1,7,2,4,2,2,0,0,8,4,6,2,14,6,17,8,34,66,53467.0,37526,11645,"Broadfield Stadium (Crawley, West Sussex)",,2,2,1.95,3.45,2.87,1.02,1.17,1.55,2.38,3.8,10.0,4.5,2.32,1.53,1.22,1.57,2.25,3.6,1.25,4.33,1.18,1.39,1.23,1.51,2.88,2.25,3.2,2.6,2.63,2.88,0,0,0.0,1.48,1.88,2.16,3.3,0.0,2.5,1.93,1.63,1.3,1.95,8.0,2.1,1.73,15.0,2.1,4.6,5.8,1.33,2.5,5.5,10.5,3.25,1.5,1.13,1.03,1.18,1.83,3.75,9.0,4.5,1.83,1.25,1.07,0,0,0,0,4,0,1,2,1,3,1,1702216800,-1,0,75,38,50,0,-1,1,1,4,1,2,0,5,2,0,1,2,1,1,3,1,33,34,83,89,1.68,0.92,2.6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,29,22,-1,-1,-1,-1,-1,-1,25,50,75,100,100,38,75,100,88,9.5,4.75,4.25,3.88,/clubs/brighton-hove-albion-women-girls-fc-10665,teams/england-brighton-hove-albion-women-girls-fc.png,Brighton & Hove Albion Women,/clubs/leicester-city-wfc-668373,teams/england-leicester-city-wfc.png,Leicester City WFC,0.56,1.0,0.25,1.0,0.88,1.0,75,50,25,0,0,100,63,50,1.18,1.2,2.38,/england/brighton-hove-albion-women-girls-fc-vs-leicester-city-wfc-h2h-stats#6937245,9890,18,True,True,True,True,False,False,True,"['82', '88']","['45', '46']"
50,6937246,10577,10579,2023/2024,complete,101446,9,-1,['57'],['50'],1,1,2,6,5,11,4,4,3,2,0,0,4,3,3,3,7,6,9,9,62,38,61666.0,10987,41064,"Prenton Park (Birkenhead, Merseyside)",,3,2,1.28,5.0,7.1,1.02,1.01,1.55,2.5,2.52,12.0,2.24,2.32,1.5,1.05,1.91,1.8,2.0,1.73,7.0,1.07,1.02,1.11,3.1,1.73,2.6,6.5,1.57,3.0,6.5,0,0,0.0,1.46,1.79,2.38,3.25,0.0,2.55,1.87,1.53,1.3,1.29,10.25,4.15,1.22,15.0,4.0,2.2,15.0,1.25,2.25,4.5,9.0,3.75,1.57,1.17,1.04,1.14,1.73,3.4,8.0,5.5,2.0,1.3,1.08,0,0,0,0,2,0,0,1,1,2,0,1702216800,-1,0,50,25,25,0,-1,1,1,1,2,5,3,3,8,1,2,2,0,3,2,1,63,65,81,91,1.18,1.06,2.24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,9,-1,-1,-1,-1,-1,-1,25,63,75,88,100,63,88,75,38,9.5,4.25,3.75,3.5,/clubs/liverpool-fc-women-10577,teams/england-liverpool-fc-women.png,Liverpool Women,/clubs/bristol-city-womens-fc-10579,teams/england-bristol-city-womens-fc.png,Bristol City Women,1.56,0.6,2.25,1.0,1.75,0.5,75,38,25,13,0,63,63,38,1.74,1.04,2.78,/england/liverpool-fc-women-vs-bristol-city-womens-fc-h2h-stats#6937246,9890,18,True,True,False,False,False,False,True,['57'],['50']
51,6937247,10576,668370,2023/2024,complete,101446,9,-1,"['61', '65']",['7'],2,1,3,10,3,13,0,2,0,2,0,0,7,4,5,1,12,5,3,9,57,43,49167.0,24916,30174,Joie Stadium (Manchester),,0,2,1.15,7.0,14.0,1.0,1.11,1.37,2.05,3.8,17.0,5.5,2.57,1.61,1.22,2.2,1.62,1.73,2.0,10.0,1.02,1.02,1.08,4.5,1.53,2.88,9.5,1.36,3.5,9.5,0,0,0.0,0.0,1.62,1.76,2.36,0.0,0.0,2.1,1.91,1.49,1.14,12.0,7.01,1.14,17.0,5.5,1.85,21.0,1.22,2.1,4.33,8.5,4.0,1.67,1.2,1.05,1.13,1.67,3.0,6.5,6.0,2.1,1.36,1.11,0,0,0,0,3,0,1,2,0,2,1,1702123200,10576,0,38,13,13,0,-1,1,1,3,1,7,2,4,9,0,1,0,1,1,1,1,55,26,92,48,1.65,0.79,2.43,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,22,11,-1,-1,-1,-1,-1,-1,38,38,50,88,100,38,75,88,50,12.5,1.75,3.75,3.38,/clubs/manchester-city-women-10576,teams/england-manchester-city-women.png,Manchester City Women,/clubs/aston-villa-lfc-668370,teams/england-aston-villa-lfc.png,Aston Villa Ladies,2.44,1.5,1.75,1.5,2.0,0.75,63,63,50,13,0,88,88,75,2.23,1.23,3.46,/england/manchester-city-women-vs-aston-villa-lfc-h2h-stats#6937247,9890,18,True,True,True,False,False,False,True,"['61', '65']",['7']
52,6937248,668367,668366,2023/2024,complete,101446,9,-1,[],"['29', '51', '59', '84']",0,4,4,2,3,5,3,1,1,0,0,0,7,6,2,3,9,9,11,6,35,65,48234.0,42105,27508,Gaughan Group Stadium (London),,1,0,5.5,5.0,1.4,1.02,1.14,1.53,2.18,3.5,13.0,5.0,2.38,1.62,1.29,1.73,2.0,7.0,1.07,2.5,1.48,2.49,1.14,1.09,5.5,2.6,1.83,5.5,2.99,1.67,0,0,0.0,1.54,2.0,2.38,2.65,0.0,2.28,1.8,1.5,1.43,3.49,9.0,1.41,3.4,15.0,1.3,12.0,2.8,1.25,2.2,4.5,9.0,3.75,1.62,1.17,1.04,1.14,1.67,3.25,7.0,5.5,2.1,1.33,1.1,0,0,0,0,4,0,1,0,3,3,1,1702233900,668366,0,75,0,25,0,-1,1,1,0,3,2,0,3,2,0,0,1,0,0,1,1,40,96,84,151,1.35,1.7,3.05,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,31,30,-1,-1,-1,-1,-1,-1,13,42,54,100,100,17,75,100,50,10.75,5.92,2.75,3.09,/clubs/tottenham-hotspur-wfc-668367,teams/england-tottenham-hotspur-wfc.png,Tottenham Hotspur Women,/clubs/manchester-united-wfc-668366,teams/england-manchester-united-wfc.png,Manchester United Women,1.38,1.56,1.67,2.5,1.5,1.88,88,59,46,0,0,67,54,38,1.75,2.2,3.95,/england/manchester-united-wfc-vs-tottenham-hotspur-wfc-h2h-stats#6937248,9890,17,True,True,True,True,False,False,False,[],"['29', '51', '59', '84']"
53,6937249,10666,10580,2023/2024,complete,101446,9,-1,[],['63'],0,1,1,3,4,7,2,1,1,1,0,0,6,5,4,5,10,10,10,12,53,47,64372.0,37962,24838,"Chigwell Construction Stadium (Dagenham, Essex)",,1,1,2.28,3.35,2.41,1.02,1.22,1.68,2.63,4.5,10.0,3.8,2.06,1.43,1.17,1.62,2.2,3.3,1.29,4.0,1.2,1.35,1.24,1.55,2.88,2.2,3.25,2.5,2.56,3.0,0,0,0.0,1.5,1.93,2.48,3.45,0.0,2.43,1.88,1.48,1.28,1.91,8.0,2.1,1.73,11.0,2.2,4.2,5.8,1.33,2.63,6.0,11.0,3.25,1.44,1.11,1.02,1.2,1.83,3.75,10.0,4.33,1.83,1.25,1.06,0,0,0,0,1,0,0,0,1,1,0,1702220400,10580,0,63,25,38,0,-1,1,1,0,2,3,2,2,5,0,1,1,0,1,1,1,73,61,107,85,1.58,1.42,3.01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,28,31,-1,-1,-1,-1,-1,-1,25,25,38,75,100,25,50,88,50,8.0,3.25,3.75,2.63,/clubs/west-ham-united-women-fc-10666,teams/england-west-ham-united-women-fc.png,West Ham United Women,/clubs/everton-fc-women-10580,teams/england-everton-fc-women.png,Everton Women,0.6,1.11,0.25,1.75,0.5,1.0,75,75,63,25,0,50,25,13,1.02,1.01,2.03,/england/everton-fc-women-vs-west-ham-united-women-fc-h2h-stats#6937249,9890,18,True,False,False,False,False,False,False,[],['63']
54,6937250,668370,10665,2023/2024,complete,101446,10,-1,['63'],[],1,0,1,7,5,12,2,1,2,2,1,0,8,2,9,4,17,6,7,13,62,38,53441.0,30174,37526,"Poundland Bescot Stadium (Walsall, West Midlands)",,3,2,1.53,4.1,5.0,1.03,1.17,1.53,2.3,4.33,11.0,4.5,2.15,1.55,1.2,1.62,2.2,2.7,1.4,5.5,1.11,1.18,1.25,2.1,2.1,2.45,4.2,2.0,2.6,4.2,0,0,0.0,1.46,1.85,2.27,3.35,0.0,2.46,1.95,1.55,1.29,1.37,9.0,3.71,1.53,13.0,2.7,3.1,9.0,1.29,2.25,4.75,11.0,3.5,1.6,1.15,1.03,1.2,1.85,3.5,7.5,4.33,1.85,1.29,1.07,0,0,0,0,1,0,0,1,0,1,0,1702838700,668370,0,63,25,50,0,-1,1,1,3,4,4,1,7,5,0,2,3,0,2,3,1,79,46,125,89,2.2,0.86,3.07,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,26,23,-1,-1,-1,-1,-1,-1,38,50,88,88,100,63,63,100,75,7.75,3.75,2.5,4.0,/clubs/aston-villa-lfc-668370,teams/england-aston-villa-lfc.png,Aston Villa Ladies,/clubs/brighton-hove-albion-women-girls-fc-10665,teams/england-brighton-hove-albion-women-girls-fc.png,Brighton & Hove Albion Women,0.56,1.44,0.0,1.5,0.67,0.89,63,50,13,13,0,88,75,50,1.48,1.01,2.49,/england/brighton-hove-albion-women-girls-fc-vs-aston-villa-lfc-h2h-stats#6937250,9890,18,True,False,False,False,False,False,False,['63'],[]
